t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
1601,5.160592,5.2341895,0.18139677,2.740513,5.94707,2.997614,-2.3506124,4.2514687,6.7319703,5.676931,-0.67214555,-1.4249955,3.868466,9.83415,1.6678808,2.1360986,1.4763399,-0.95152,5.618846,0.27317584,-0.37470466,3.6621094,7.4819837,-1.7450802,4.5222507,1.9652725,1.214126,8.896812,9.098935,-0.34805652,5.348219,0.16449095,-0.691421,2.5250297,6.6545634,-1.1215141,2.5957227,8.985859,1.7373545,-3.261429
1602,4.53671,6.121317,0.008875382,2.999169,6.3642793,1.710059,-2.0811973,3.878486,8.185405,3.7256546,-2.253474,-0.8907987,3.424678,10.199313,1.16489,1.8377539,1.6009088,-0.23699258,5.7648745,0.7620866,-0.017193383,3.809534,7.3024535,-0.88504267,5.0123577,2.948495,2.0624795,9.331073,7.912205,-1.4235966,5.8353777,0.6625494,-0.32425538,2.638844,6.672293,-0.64405346,2.7554617,9.127649,-0.50558466,-2.8264294
1603,3.778385,6.7079825,0.079445824,3.2430227,6.6004715,0.41900674,-1.7335985,3.3740897,8.965111,1.2827767,-2.8907864,-0.5657806,3.207162,10.3566,0.73325515,1.7444457,1.8426769,0.5032689,5.869246,1.1164191,0.2860458,4.0561495,7.2252207,-0.020468548,5.244334,3.9503493,3.090876,9.691628,5.8803124,-2.1118364,6.452687,1.5073432,-0.09701074,2.846121,6.7084856,-0.18395203,2.9635305,8.917686,-2.4179769,-1.9334095
1604,3.350378,7.037188,0.41400453,3.4715145,6.5971665,-0.77786154,-1.2231692,2.9256651,9.165579,-0.9955499,-2.4019074,-0.55106115,3.0952697,10.409368,0.3902002,1.8238091,2.1725388,1.2726812,5.939365,1.3185734,0.56052125,4.3728757,7.2542067,0.7533311,5.330881,5.0017033,4.2918687,9.605995,3.1748078,-2.2997243,6.803907,2.5344288,-0.06703509,3.0824044,6.786872,0.25495124,3.2117379,8.390563,-3.7730646,-0.6558076
1605,3.6035137,7.181917,0.8398386,3.671908,6.328135,-1.7625219,-0.54049885,2.7238312,8.977795,-2.5794375,-1.0170089,-0.54692966,2.9980571,10.416799,0.18830946,2.0169013,2.5879908,2.0682163,5.95538,1.3611658,0.8313505,4.752159,7.3778777,1.3892256,5.37155,6.1478724,5.509392,8.575121,0.23188765,-2.0048811,6.723484,3.4836726,-0.20480223,3.2990644,6.9396267,0.6823935,3.4702556,7.6108704,-4.493867,0.70280915
1606,4.552949,7.1631646,1.0916953,3.8296738,5.8362894,-2.4507058,0.21967013,2.898055,8.541944,-3.3094568,0.768946,-0.1616688,3.0360432,10.378694,0.13152038,2.2530131,3.0950048,2.880795,5.8696556,1.2510632,1.1196504,5.20337,7.5709586,1.8681585,5.4451838,7.379753,6.3141513,6.24927,-2.2137067,-1.48655,6.373643,4.1654634,-0.39756522,3.481398,7.1902156,1.1060672,3.6928537,6.6623745,-4.693793,1.7593992
1607,5.9035964,6.9455266,0.9731633,3.9533234,5.232395,-2.8373451,0.90780497,3.4539115,7.9054427,-3.3685322,2.4370155,0.7629931,3.3814433,10.2402935,0.10913649,2.491236,3.7014387,3.6889486,5.6095963,1.0157168,1.4384351,5.7480245,7.7955794,2.184452,5.601231,8.553308,6.0376754,2.979411,-3.4459915,-1.2598296,5.978046,4.6087236,-0.54843414,3.6326742,7.5416737,1.51711,3.8227267,5.6299253,-4.5858335,2.2756505
1608,7.2613378,6.4954467,0.46843866,4.0851808,4.647205,-2.9924018,1.4070022,4.273771,7.078799,-3.0902882,3.6703715,2.1694362,4.0867963,9.875615,-0.042572223,2.7447007,4.425833,4.4420724,5.0886436,0.7114596,1.7864796,6.411924,8.000769,2.330804,5.8406973,9.354929,4.227189,0.028277291,-3.3584573,-1.5494363,5.52121,4.993599,-0.61265856,3.7606883,7.978497,1.8817352,3.8034773,4.5918126,-4.353143,2.2301235
1609,8.321291,5.8398476,-0.26399457,4.266099,4.1764755,-3.0160348,1.6791894,5.1863365,6.089218,-2.7600257,4.3913293,3.9437659,5.07184,9.050878,-0.42459708,3.047265,5.303408,5.036106,4.2314262,0.42929077,2.1456974,7.210462,8.117586,2.2810614,6.1036787,9.422863,1.2825766,-1.290752,-2.6390653,-1.9679242,4.932282,5.4396033,-0.5506631,3.8802643,8.46731,2.1376126,3.5994155,3.626257,-4.0893683,1.7451173
1610,8.943444,5.087902,-1.0039641,4.4927506,3.8593454,-2.9957197,1.7493677,6.0441365,4.9863725,-2.522254,4.6459436,5.97219,6.108058,7.4444127,-0.9799425,3.3677604,6.3607063,5.2980747,3.0225315,0.2853457,2.4966273,8.128673,8.046417,1.9857384,6.300523,8.623844,-1.6483399,-0.7177683,-2.011971,-2.129592,4.272797,5.9290156,-0.31380495,4.0150185,8.951825,2.2000475,3.225027,2.8141232,-3.8170075,0.99684316
1611,9.136705,4.3923364,-1.5935718,4.724555,3.685745,-2.9898684,1.6667318,6.7596364,3.828885,-2.395274,4.496546,8.076015,6.733213,4.8477917,-1.4485613,3.5420575,7.534748,5.02456,1.578372,0.37287748,2.8609636,9.109447,7.637587,1.4096413,6.3914948,7.211792,-3.6137,0.98817426,-1.5058643,-1.9717046,3.6518815,6.4088573,0.13795856,4.193897,9.349604,1.9885366,2.7696438,2.2194111,-3.5342658,0.1600601
1612,8.994227,3.8762999,-1.9809433,4.92505,3.6137195,-3.0313783,1.4763938,7.302223,2.6800387,-2.3228009,4.000465,9.946356,6.3110647,1.5871936,-1.4842494,3.3995333,8.603969,4.121712,0.1859548,0.67291385,3.3325539,10.060915,6.684259,0.61473864,6.4323483,5.6425133,-4.4564476,2.8490553,-0.8112741,-1.575581,3.1825023,6.8585925,0.8187253,4.4428024,9.554026,1.473148,2.388523,1.8570375,-3.2476432,-0.62597215
1613,8.625347,3.5904024,-2.1853585,5.0864105,3.5880473,-3.136234,1.2079148,7.6795626,1.614019,-2.2166173,3.2502983,11.239178,4.5154138,-1.3055778,-1.0441259,3.067868,9.324357,2.7320082,-0.8022236,1.0183165,4.013294,10.853594,4.9781446,-0.1749546,6.4981775,4.2617326,-4.5409923,4.263742,0.1864624,-1.1060658,2.9332242,7.297391,1.7091696,4.7639084,9.443598,0.71823215,2.242773,1.6851047,-2.9779203,-1.2769214
1614,8.116198,3.5225048,-2.2447345,5.2247987,3.5536616,-3.3097441,0.87406474,7.918536,0.7218876,-1.9929698,2.4053674,11.823674,1.847518,-2.7838836,-0.59044725,2.858836,9.653135,1.1384617,-1.1623269,1.2279955,4.883372,11.276133,2.4782343,-0.6147856,6.570728,3.1762826,-4.2594266,5.076274,1.3765398,-0.73550636,2.8808262,7.774162,2.7673914,5.100081,8.905159,-0.109950386,2.4121284,1.639362,-2.7519636,-1.7625089
1615,7.52122,3.6315548,-2.1841314,5.3656473,3.4600842,-3.5490193,0.4731758,8.049068,0.10556583,-1.6153609,1.6614738,11.876536,-0.6478858,-2.5802858,-0.48327318,2.7986796,9.692753,-0.36385322,-0.86391735,1.3026203,5.7962823,11.033393,-0.49304122,-0.4229106,6.593635,2.29454,-3.8383992,5.367365,2.579691,-0.5388438,2.9460313,8.348504,3.931189,5.295574,7.8863406,-0.78782773,2.838357,1.6718063,-2.5940762,-2.0891426
1616,6.8705454,3.8754904,-2.0062876,5.532293,3.259306,-3.8412578,-0.007720585,8.088855,-0.14460509,-1.1282747,1.1766126,11.682677,-2.1407797,-1.1652058,-0.4659077,2.77698,9.5444565,-1.490981,-0.0407834,1.4662275,6.6355267,9.867514,-3.3110268,0.34695452,6.655884,1.4311994,-3.375655,5.275878,3.6540322,-0.4805422,3.0564318,9.066529,5.0776477,5.0880237,6.4865475,-1.114635,3.352901,1.7454059,-2.5184438,-2.2797413
1617,6.1809306,4.2243595,-1.6931026,5.737878,2.9022927,-4.1566033,-0.5878663,8.027952,0.02046604,-0.65020084,1.0082645,11.426425,-2.3888257,0.6511336,-0.11307369,2.8753848,9.261486,-2.091456,1.0408912,2.0052,7.3858104,7.6600475,-5.4509478,1.148514,6.9316363,0.45683572,-2.895126,4.928523,4.5308604,-0.466876,3.173127,9.931278,5.9531984,4.2050185,5.0372005,-0.99206233,3.7910435,1.801554,-2.518438,-2.360244
1618,5.465711,4.6619296,-1.2112933,5.974945,2.3397746,-4.4343038,-1.2817029,7.81695,0.5874409,-0.32023254,1.097355,11.177797,-1.6566942,2.135437,0.6407761,3.208913,8.839561,-2.2381473,2.0825324,3.0628467,7.9483256,4.4210505,-6.7081127,1.1520373,7.356316,-0.52656776,-2.3538742,4.448576,5.201903,-0.4002415,3.289878,10.872902,6.1580124,2.6139462,4.021149,-0.45147645,4.0965357,1.7585118,-2.5575008,-2.353569
1619,4.74198,5.180703,-0.52238274,6.197508,1.5348556,-4.565101,-2.076667,7.370394,1.4758477,-0.22917347,1.3095264,10.976634,-0.42959717,2.9417717,1.5722828,3.7583795,8.237009,-2.1401613,2.8832188,4.5527873,7.909223,0.4260809,-6.853662,-0.21483824,7.560829,-1.0656809,-1.7094017,3.9965627,5.691871,-0.21692854,3.4287465,11.7382145,5.3071146,0.74631906,3.7258093,0.43013197,4.290658,1.5421733,-2.572704,-2.2790892
1620,4.03343,5.7737117,0.39762124,6.296173,0.496134,-4.387586,-2.9011192,6.605106,2.5479176,-0.37162414,1.5128934,10.868147,0.85946476,3.094546,2.463176,4.4343023,7.405509,-2.0016305,3.3823662,6.1761203,6.6425467,-3.4079876,-5.4377046,-2.5571353,7.2355285,-0.6316228,-1.0710337,3.7332923,6.0499544,0.09252853,3.6307092,12.32192,3.341463,-0.66850007,3.9216535,1.6113033,4.347927,1.107593,-2.4861588,-2.1546407
1621,3.369504,6.425028,1.5223426,6.0839186,-0.67224413,-3.7394722,-3.6045976,5.5212793,3.6338882,-0.6381982,1.6402643,10.878166,1.9398164,2.7791874,3.2206447,5.150451,6.305352,-1.9404454,3.6063344,7.5207763,3.9126925,-5.754803,-2.712417,-4.3679247,6.5643744,0.7113036,-0.6240419,3.6894476,6.346498,0.50209355,3.9320025,12.428113,0.6940167,-1.079342,4.1019664,2.954755,4.1614943,0.4726106,-2.223783,-1.9939301
1622,2.783779,7.1019316,2.7267704,5.337165,-1.7460574,-2.5913618,-3.9950128,4.2726526,4.5798426,-0.86031395,1.6988225,10.991346,2.6745124,2.1916254,3.8384442,5.8282366,4.9133854,-1.9673282,3.5993378,8.266509,0.34960407,-6.082358,-0.19363111,-4.5829525,5.986908,2.322024,-0.3875065,3.7794533,6.651701,0.99518186,4.3366823,11.926699,-1.8974291,-0.38553247,4.135034,4.1534605,3.6452427,-0.23016664,-1.7600178,-1.7949065
1623,2.3132305,7.755774,3.7600653,3.9313493,-2.4507084,-1.171075,-3.9462304,3.1159317,5.303972,-0.89764327,1.7385789,11.161629,3.0019379,1.4970825,4.3327823,6.381639,3.2460573,-1.9968194,3.3999183,8.358535,-2.9827971,-4.8784213,0.98565745,-3.6902084,5.5713553,3.6870089,-0.25995147,3.9258819,7.0180616,1.5762343,4.7975583,10.792931,-3.7947078,1.0347815,4.4483314,4.947532,2.7843578,-0.7853322,-1.1592741,-1.5359008
1624,1.9946287,8.336643,4.2978024,2.008758,-2.614688,0.122320555,-3.4929848,2.2438908,5.814653,-0.6999819,1.8174961,11.336409,2.9062786,0.8350116,4.712409,6.716788,1.3968171,-1.8818398,3.0641255,7.981942,-5.2941985,-2.786164,1.1464839,-2.618811,5.2186995,4.6709857,-0.1384756,4.0945363,7.478634,2.2443929,5.2032814,9.119065,-4.800587,2.449425,5.4534683,5.1869135,1.5833708,-1.000816,-0.55196834,-1.1978964
1625,1.8561195,8.809916,4.0864162,0.0024923969,-2.2807992,1.0108489,-2.804648,1.6920612,6.172549,-0.2887382,1.9845704,11.468212,2.413297,0.32517898,4.9830675,6.7533484,-0.44659895,-1.4835,2.7039275,7.3941865,-6.3225846,-0.37557822,1.2108973,-1.7273803,4.948869,5.3537645,0.04180877,4.277788,8.046715,2.953858,5.37775,7.088079,-5.140835,3.1819723,6.9915013,4.698202,0.1560705,-0.79257166,-0.048572563,-0.7898154
1626,1.9114822,9.153494,3.0864275,-1.5604037,-1.6923004,1.5113875,-2.0583127,1.4039959,6.4422975,0.2985218,2.2758646,11.507146,1.5923418,0.06603758,5.1679068,6.4527936,-2.0491223,-0.76791227,2.4976184,6.767896,-6.2594123,1.7869714,1.7333702,-0.9708676,4.8246107,5.8400226,0.2953625,4.481614,8.7104,3.5714862,5.119929,4.9564986,-5.1264834,2.9751701,8.4694195,3.4592423,-1.129185,-0.2709641,0.34881493,-0.3433569
1627,2.1601784,9.335238,1.5032631,-2.305217,-1.1612461,1.8091174,-1.3439538,1.3214697,6.672879,1.0381328,2.711589,11.384088,0.5544608,0.123877674,5.322792,5.823408,-3.2333686,0.13178621,2.6254323,6.135878,-5.5385137,3.324484,2.7167706,-0.3022996,4.8607764,6.1982293,0.60303915,4.719885,9.417617,3.8567731,4.323222,3.063951,-4.916859,1.9880921,9.403578,1.8924685,-1.8496125,0.28780574,0.72600555,0.11552622
1628,2.5878336,9.294592,-0.29462364,-2.105966,-0.8613138,2.0497143,-0.66764355,1.4101807,6.9007864,1.9202168,3.2851856,10.998801,-0.5584833,0.5072323,5.530286,4.890466,-3.9607198,0.95796174,3.1480594,5.440949,-4.611482,4.1733313,3.9143162,0.28089923,5.0113835,6.4720774,0.94252634,5.0087323,10.053874,3.5253725,3.1498382,1.7480396,-4.5648384,0.60037667,9.724099,0.6766621,-1.913677,0.691255,1.1378621,0.5843276
1629,3.1661465,8.951171,-1.9034055,-1.0663229,-0.68601966,2.2902184,-0.0020687508,1.6529062,7.1588874,2.9341958,3.938418,10.22773,-1.5968505,1.1327497,5.862855,3.661971,-4.3089285,1.4530737,3.942149,4.63152,-3.7913496,4.471906,5.1206126,0.8220791,5.2105823,6.6887116,1.3090919,5.3573203,10.434694,2.435854,2.0728803,1.118647,-4.1322794,-0.8028095,9.61751,0.25189283,-1.599483,0.9652347,1.5787554,1.0812216
1630,3.849175,8.238682,-3.024935,0.49505058,-0.32683048,2.5507221,0.668062,2.0427685,7.4830666,4.041747,4.524139,8.969345,-2.42958,1.8146734,6.323288,2.1386158,-4.3582506,1.4641329,4.7655935,3.7388988,-3.1942935,4.39224,6.2571144,1.4105374,5.402667,6.856014,1.7165312,5.755331,10.345499,0.7830002,1.6126817,0.970735,-3.6986792,-1.9817586,9.241355,0.62429094,-1.2862,1.2090539,2.0397322,1.6327056
1631,4.562088,7.1370664,-3.576839,2.1107888,0.47459105,2.8127756,1.321988,2.5780468,7.913102,5.1323805,4.783239,7.243169,-2.9548173,2.318613,6.8100386,0.39105943,-4.077499,0.9909341,5.3899617,2.8944235,-2.7836547,4.063818,7.3225117,2.1432264,5.5364246,6.9605565,2.1864173,6.160082,9.631406,-0.9387806,1.9640934,1.0300841,-3.330178,-2.8575056,8.635477,1.5153387,-1.2184615,1.4658653,2.5377839,2.2645378
1632,5.185854,5.6786337,-3.6773827,3.3514326,1.7347661,3.0016649,1.9079155,3.261106,8.480523,5.967726,4.408791,5.3161097,-3.1052117,2.4839616,7.1709895,-1.3477145,-3.3243942,0.22949554,5.711036,2.2639215,-2.4731574,3.5824833,8.329961,3.0896711,5.543723,6.972068,2.7361646,6.489321,8.282721,-2.2347312,2.882811,1.1945581,-3.0786967,-3.4381278,7.7911763,2.5805452,-1.4269751,1.7360872,3.1120732,2.9973037
1633,5.542775,3.9436696,-3.5025895,3.9909468,3.2480638,3.0537953,2.3802416,4.1014147,9.168749,6.1575174,3.2753227,3.7069244,-2.888233,2.3400855,7.323929,-2.711933,-2.0168738,-0.42076123,5.7973676,1.9224569,-2.2097425,3.030473,9.27927,4.254241,5.3215027,6.8600273,3.372446,6.627362,6.4495587,-2.8857837,3.9012547,1.4626255,-2.992938,-3.756609,6.721973,3.5612235,-1.7743697,2.0136964,3.8101707,3.8343234
1634,5.397661,2.0878415,-3.158212,4.027588,4.7403626,3.0063856,2.7404978,5.1051707,9.83338,5.2682157,1.7242174,2.8742971,-2.4069397,2.0838115,7.3084884,-3.4024742,-0.33139545,-0.5208317,5.827248,1.7761259,-1.986443,2.4685636,10.150912,5.535384,4.735626,6.6283646,4.09348,6.445913,4.3820353,-2.959068,4.649241,1.7671536,-3.0994997,-3.8460884,5.4792833,4.341134,-2.0593605,2.2814407,4.667919,4.7313285
1635,4.518628,0.39631918,-2.6860971,3.62723,6.0125957,3.000536,3.0356443,6.2393227,10.119323,3.1404974,0.51712465,2.782583,-1.773192,1.914115,7.2126427,-3.3634036,1.3357176,0.13474225,5.9138265,1.6104332,-1.8043616,1.9235141,10.903311,6.708179,3.6743004,6.3540955,4.895061,5.827721,2.3563938,-2.6465712,5.0167117,1.976558,-3.3555074,-3.7258866,4.14361,4.917515,-2.1112294,2.5066493,5.682022,5.547191
1636,2.8460143,-0.73520076,-2.1653445,3.0449328,7.005629,3.197021,3.3210914,7.3830986,9.509969,0.23348658,0.288532,2.9865072,-1.0732627,1.9135667,7.0957785,-2.764463,2.6332414,1.4119006,5.985232,1.2077605,-1.6259866,1.4017862,11.476645,7.470052,2.1559544,6.1740875,5.7643547,4.6815133,0.63579684,-2.1515582,5.1011066,1.9974129,-3.6477628,-3.4032304,2.8234205,5.3353195,-1.8356969,2.6683593,6.7847834,6.0057516
1637,0.6974029,-0.99863815,-1.7166206,2.5022094,7.7746053,3.6911783,3.627789,8.300197,7.6329756,-2.472666,0.9638983,3.25335,-0.4186812,2.0686376,6.986555,-1.861163,3.450753,2.9721894,5.8363605,0.47023144,-1.3566697,0.93276817,11.82037,7.5624475,0.40371656,6.1723104,6.650277,2.9699852,-0.5311378,-1.6649376,5.065381,1.8275869,-3.854783,-2.8990939,1.6487854,5.6387067,-1.2156479,2.7917063,7.842855,5.752412
1638,-1.259512,-0.46160495,-1.3389605,2.1096578,8.409878,4.4935637,3.928402,8.672873,4.6470404,-4.130349,1.7388296,3.7139552,0.1273661,2.333793,6.9050407,-0.8717821,3.8915606,4.4676757,5.257103,-0.4918671,-0.89985573,0.6153366,11.945414,6.8849616,-1.2445463,6.256593,7.4291453,0.80024475,-0.9035891,-1.3184955,5.0299177,1.533976,-3.9051535,-2.268372,0.74108803,5.856022,-0.2879015,2.9525928,8.687966,4.55965
1639,-2.3885753,0.38044554,-0.8871653,1.9178485,8.985206,5.528115,4.079363,8.233897,1.2989899,-4.5058327,1.8044225,4.3559065,0.63955504,2.6617198,6.8653135,0.0732424,4.130459,5.6441813,4.1463623,-1.3904583,-0.27408922,0.60431296,11.945542,5.478318,-2.5272317,6.192404,7.9372344,-1.4562331,-0.31394163,-1.0393577,5.0552893,1.1920956,-3.788558,-1.5911019,0.1744634,6.0053973,0.8867025,3.242476,9.148486,2.5399787
1640,-2.4394352,0.9880729,-0.298211,1.9644353,9.56199,6.5811877,3.7878144,7.0134377,-1.4561583,-3.8495502,1.1163442,4.9138203,1.3055468,3.0232337,6.859269,0.9206368,4.3013177,6.3499312,2.588115,-1.9230772,0.34232736,0.9976502,11.915576,3.4271631,-3.308025,5.7590556,8.1059,-3.2128465,1.1269342,-0.45632318,5.169621,0.8076593,-3.5264664,-0.95007825,-0.04283449,6.10716,2.2464192,3.708579,9.048087,0.14335537
1641,-1.571241,1.2372171,0.33618444,2.269506,10.196106,7.2440863,2.759489,5.5540075,-3.0239146,-2.6348367,0.2766174,5.231266,2.2648768,3.4160852,6.8418736,1.6547321,4.458486,6.5163527,0.8437542,-1.9337497,0.75099206,1.7242976,11.820882,0.8803524,-3.4405317,4.876095,8.036362,-3.9795554,2.8904703,0.8419664,5.28615,0.27220583,-3.1256676,-0.4181478,0.038639218,6.1956387,3.7330494,4.282787,8.211018,-2.0434554
1642,-0.25863448,1.4207892,0.9317227,2.8385043,10.89866,6.9721394,1.0791895,4.6746655,-3.4564786,-1.3023555,-0.1689787,5.368127,3.4833767,3.846648,6.739628,2.2622433,4.589632,6.154862,-0.7530215,-1.4563605,0.92871314,2.5887005,11.484013,-1.794436,-2.7008955,3.7399442,7.87926,-3.6486626,4.3136315,2.8147855,5.0697904,-0.53517276,-2.5553768,-0.044551186,0.33036682,6.3247447,5.2699533,4.7147903,6.566293,-3.5381243
1643,0.87754476,1.8353367,1.5015945,3.6633756,11.547197,5.3501368,-0.60085136,4.73145,-3.0923052,-0.07084512,-0.056847118,5.459488,4.820382,4.2922997,6.472412,2.722114,4.652737,5.3641996,-1.938472,-0.673599,1.0483135,3.4383163,10.722867,-4.008648,-1.0384783,2.9491084,7.6955996,-2.5187535,5.1003304,4.8680744,4.105402,-1.4920841,-1.8175068,0.18612476,0.7378038,6.561703,6.7152314,4.5800533,4.353423,-4.1518636
1644,1.4464679,2.4896853,2.1307147,4.7186484,11.799211,2.4361124,-1.489876,5.24525,-2.1574082,0.94357795,0.51843023,5.633695,6.132892,4.6588783,5.9757376,3.0271726,4.618846,4.313131,-2.613741,0.16262607,1.3183553,4.248551,9.4741,-5.323899,1.0531586,3.2139807,7.442811,-1.1514341,5.4207273,6.3271255,2.3087022,-2.1530373,-1.0720662,0.37239555,1.2029635,6.9657087,7.8115673,3.4846675,2.2368028,-4.0322776
1645,1.5248063,3.225093,2.9521992,5.9437523,11.108046,-1.1119416,-1.2384441,5.5411773,-0.92724884,1.6295385,1.35312,5.995673,7.301462,4.759253,5.2396407,3.2214775,4.4965014,3.1823468,-2.8374527,0.83736295,1.8358521,5.044278,7.7694564,-5.8179054,2.69815,4.6733665,6.986972,-0.12637308,5.5665817,6.884878,0.07847051,-2.092917,-0.55305064,0.60543877,1.7244081,7.5572114,8.1890955,1.4508309,1.0576866,-3.5309033
1646,1.4412274,3.9438353,4.092438,7.148968,8.922982,-4.284095,-0.19487531,5.5910015,0.20939676,2.0054498,2.2705297,6.6206,8.188147,4.3494725,4.3718195,3.407897,4.3160343,2.1011567,-2.7401245,1.2476346,2.5662978,5.785925,5.641685,-5.9120393,3.2538066,6.7140603,6.2129517,0.2556878,5.687199,6.6314406,-1.9798174,-1.2545842,-0.2746203,0.89251804,2.333955,8.2857,7.4897933,-0.8901237,1.2428484,-2.9045882
1647,1.4501071,4.6536093,5.5715013,7.8246117,5.1035395,-6.2213984,0.55281293,5.7953887,1.101166,2.2040076,3.2084732,7.533017,8.55528,3.2569077,3.6294394,3.6966875,4.085606,1.128839,-2.441148,1.4036367,3.40122,6.3292055,3.1165757,-5.88243,2.5463772,8.482444,5.2624245,0.105239585,5.8054504,5.8603334,-3.4428496,0.05828888,0.023896873,1.2160006,3.0623093,8.996347,5.582975,-2.682712,2.3851857,-2.078332
1648,1.6181686,5.4039383,7.180001,7.092852,0.46199253,-6.507269,-0.09753367,6.040544,1.9914125,2.3210359,4.167172,8.653638,8.025613,1.5841113,3.3024373,4.1524897,3.7548242,0.2854836,-2.0182643,1.3871465,4.2200704,6.4612494,0.3428561,-5.580853,0.76562065,9.359691,4.6127396,-0.25930724,5.911259,4.873364,-4.227713,1.4046252,0.6130588,1.5843107,3.9130192,9.411262,2.7036674,-3.4473388,3.5255075,-0.8973889
1649,1.9121485,6.2195134,8.372169,4.308984,-3.1253932,-5.308235,-1.8708435,5.736519,3.2481802,2.4404864,5.1212907,9.716377,6.2273784,-0.16886285,3.4224904,4.8009853,3.2166917,-0.40415335,-1.522864,1.3089632,4.934356,6.0007157,-2.2683353,-4.571844,-1.4686201,9.1290655,4.739094,-0.612543,6.0198817,3.8770254,-4.4879985,2.431359,1.5676733,2.0225637,4.8373384,9.16885,-0.5833745,-3.1822112,3.9557428,0.493545
1650,2.371165,7.06543,8.379451,0.14284995,-4.0377054,-3.743015,-3.3839984,4.7237988,4.83143,2.7837503,6.0162883,10.217596,3.1795228,-1.2825897,3.611817,5.5833707,2.3845625,-0.8816994,-1.0100108,1.2739553,5.507902,4.9223833,-4.1668406,-2.680057,-3.1431835,8.0494,5.5923824,-0.82266545,6.1797395,2.9657526,-4.436852,2.9746923,2.7900271,2.5844991,5.71031,7.9580655,-3.538685,-2.15277,3.7361577,1.7744843
1651,3.0893161,7.8110013,6.693945,-3.5487573,-2.5142455,-2.8289783,-4.0063863,3.2577736,6.3375936,3.7115781,6.785661,9.528653,-0.3822373,-1.2689062,3.519837,6.2680554,1.3272202,-1.0576628,-0.5440928,1.3504983,5.9428616,3.3902843,-5.0666513,-0.4148237,-3.508003,6.7599854,6.6601586,-0.71398246,6.408242,2.124931,-4.232353,3.0265036,4.1258097,3.3591337,6.3069735,5.714,-5.5288615,-0.91889054,3.4453325,2.8147125
1652,4.068121,8.135905,3.5366933,-5.3896604,-0.26824558,-2.3257732,-3.9045167,1.6344358,7.4228096,5.482835,7.16866,7.228299,-3.2496965,-0.36423558,3.400807,6.627036,0.25176564,-0.87519234,-0.15872417,1.556035,6.2430954,1.6510762,-5.1205506,1.4195386,-2.635351,5.8102813,7.5388346,-0.18798631,6.6097317,1.2638861,-3.9356742,2.6543841,5.4271474,4.402643,6.271176,2.7598321,-6.303762,-0.24727675,3.4425266,3.746934
1653,5.1791697,7.523194,-0.16103423,-5.367434,1.1352985,-1.7701348,-3.36446,0.20347743,7.8848534,7.883677,6.4447484,3.6505778,-4.5555544,0.41448423,3.6741257,6.6352115,-0.71644604,-0.3636719,0.18069792,1.8742404,6.3890524,-0.08430413,-4.6494765,2.3851209,-1.1086553,5.3718467,8.131735,0.62780243,6.599988,0.31584418,-3.5173116,1.9672139,6.543185,5.6001916,5.1710515,-0.16789067,-5.9872303,-0.5226308,3.5042746,4.794626
1654,6.1623497,5.5262265,-3.185693,-4.281454,1.4096757,-1.1732322,-2.692727,-0.79146767,7.685151,10.047052,3.8658273,0.36174104,-4.4217825,0.3334106,4.125527,6.3975673,-1.5363965,0.38634247,0.56573766,2.285762,6.336227,-1.666286,-3.8643513,2.5399494,0.5186246,5.4221096,8.472065,1.428329,6.229501,-0.6537286,-2.9112437,1.1401082,7.3216047,6.574072,2.8376217,-2.0927203,-5.008571,-1.3563685,3.2280097,6.0491333
